	Naive CD4 T	Memory CD4 T	CD14+ Mono	B	CD8 T	FCGR3A+ Mono	NK	DC	Platelet
MADD	6.56353501898376e-05	4.85267713374419e-05	3.82748072274613e-05	0.000378482449933354	2.5040273105912e-05	3.30354635701426e-05	8.74750331676167e-05	1.9269679159842e-05	0.000265134776844896
MRPS18C	0.0003887632280475	0.000207341659350888	0.000147210797028697	0.000189241224966677	0.000283789761867003	0.000203718692015879	0.000247845927308247	0.000134887754118894	8.83782589482987e-05
SRSF7	0.00179234994749172	0.00212635488951336	0.000591787404055363	0.00148924616169428	0.00172777884430793	0.000479014221767067	0.00134128384190346	0.00225455246170151	0.000176756517896597
PMF1	0.000393812101139026	0.000339687399362094	0.000200206683959028	0.000304431535815959	0.000275443004165032	0.000165177317850713	0.000291583443892056	0.000327584545717314	0.000176756517896597
MED27	9.59285887389935e-05	7.94074440067232e-05	1.17768637622958e-05	4.11393967318863e-05	5.84273039137947e-05	1.65177317850713e-05	8.74750331676167e-05	3.8539358319684e-05	8.83782589482987e-05
ACTL6A	0.00033827449713224	0.000105876592008964	3.82748072274613e-05	0.000106962431502904	0.000108507850125619	3.30354635701426e-05	0.000116633377556822	0.000134887754118894	8.83782589482987e-05
WHAMM	0.000156515065837305	0.000141168789345286	3.82748072274613e-05	0.000106962431502904	0.00012520136552956	4.95531953552138e-05	0.000218687582919042	0.000809326524713364	8.83782589482987e-05
DYNLL1	0.000600815897891591	0.000847012736071714	0.000759607712668078	0.000732281261827577	0.000801288739389184	0.000781839304493374	0.00180781735213075	0.000693708449754312	0.00238621299160407
MRPS23	0.000267590273850876	0.000216164708684969	0.000297365809997969	0.000263292139084072	0.00025040273105912	0.000137647764875594	0.000306162616086659	0.000134887754118894	8.83782589482987e-05
NF1	2.01954923661039e-05	6.17613453385625e-05	4.41632391086092e-05	3.29115173855091e-05	3.33870308078827e-05	1.65177317850713e-05	4.37375165838084e-05	5.7809037479526e-05	8.83782589482987e-05
NELFB	2.01954923661039e-05	0.000158814888013446	4.12190231680352e-05	3.29115173855091e-05	2.5040273105912e-05	2.2023642380095e-05	5.83166887784112e-05	1.9269679159842e-05	8.83782589482987e-05
UCK1	0.00026254140075935	7.4995919339683e-05	4.41632391086092e-05	6.58230347710181e-05	6.67740616157654e-05	2.75295529751188e-05	8.74750331676167e-05	5.7809037479526e-05	0.000265134776844896
CDC42EP3	0.000212052669844091	0.000423506368035857	0.000182541388315585	9.87345521565272e-05	0.000400644369694592	0.00022023642380095	0.00026242509950285	7.70787166393679e-05	0.000176756517896597
TAF7	0.000656353501898376	0.000630848027386745	0.000141322365147549	0.00116013098783919	0.000559232766032035	0.000253271887371093	0.000320741788281261	0.000269775508237788	0.000441891294741494
CUL4B	4.03909847322078e-05	4.41152466704018e-05	2.35537275245916e-05	4.11393967318863e-05	8.34675770197067e-06	1.65177317850713e-05	4.37375165838084e-05	0.000558820695635418	8.83782589482987e-05
GRPEL1	0.000222150416027143	0.000198518610016808	0.000120712853563532	0.000559495795553654	0.000233709215655179	0.000181695049635784	0.000116633377556822	5.7809037479526e-05	8.83782589482987e-05
HERPUD2	0.000408958720413604	0.000273514529356491	8.53822622766444e-05	0.000156329707581168	0.000258749488761091	7.15768377353089e-05	0.000189529238529836	3.8539358319684e-05	8.83782589482987e-05
PRDX3	0.000217101542935617	0.000604378879384504	0.000264979434651655	0.000255064259737695	0.000158588396337443	0.00026428370856114	0.000247845927308247	0.000501011658155892	8.83782589482987e-05
PRPS2	0.000126221827288149	0.000101465067341924	5.5940102870905e-05	0.00041962184666524	8.34675770197067e-05	2.2023642380095e-05	0.000116633377556822	9.63483957992099e-05	8.83782589482987e-05
CALCOCO2	0.000277688020033928	0.000238222332020169	0.000250258354948785	0.000263292139084072	0.000258749488761091	0.000379907831056639	0.000174950066335233	0.00019269679159842	8.83782589482987e-05
DDX56	0.000100977461830519	0.000149991838679366	6.47727506926268e-05	0.000468989122743504	0.00012520136552956	4.95531953552138e-05	0.000145791721946028	3.8539358319684e-05	8.83782589482987e-05
MICU1	8.58308425559415e-05	5.73498206715223e-05	0.000182541388315585	3.29115173855091e-05	8.34675770197067e-05	8.25886589253564e-05	5.83166887784112e-05	5.7809037479526e-05	0.000176756517896597
CR1	3.53421116406818e-05	4.41152466704018e-05	4.41632391086092e-05	5.75951554246409e-05	0.000267096246463061	1.65177317850713e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
EIF2AK4	6.56353501898376e-05	3.52921973363214e-05	0.00019431825207788	3.29115173855091e-05	1.66935154039413e-05	0.000104612301305451	5.83166887784112e-05	0.000115618074959052	0.000176756517896597
TMEM222	0.000151466192745779	0.000357333498030254	2.64979434651655e-05	0.000197469104313054	0.000217015700251237	6.60709271402851e-05	7.2895860973014e-05	9.63483957992099e-05	8.83782589482987e-05
DRAM2	0.000580620405525487	0.000273514529356491	0.000270867866532803	0.000674686106402936	0.000233709215655179	0.000269789619156164	0.000174950066335233	0.000308314866557472	8.83782589482987e-05
NOL11	0.000146417319654253	0.000141168789345286	1.17768637622958e-05	0.00045253336405075	0.000116854607827589	4.95531953552138e-05	0.000160370894140631	9.63483957992099e-05	8.83782589482987e-05
EIF2S1	0.000212052669844091	0.000238222332020169	0.000176652956434437	0.000213924863005809	0.000191975427145325	0.000148659586065641	0.000233266755113645	0.000115618074959052	8.83782589482987e-05
PIGX	0.000343323370223766	0.000114699641343045	8.24380463360705e-05	9.05066728101499e-05	0.000100161092423648	0.000104612301305451	0.00010205420536222	7.70787166393679e-05	8.83782589482987e-05
EOGT	2.52443654576299e-05	1.76460986681607e-05	5.88843188114789e-06	1.64557586927545e-05	1.66935154039413e-05	1.10118211900475e-05	2.91583443892056e-05	1.9269679159842e-05	0.00123729562527618
HBEGF	1.00977461830519e-05	1.32345740011205e-05	6.18285347520529e-05	0.000238608501044941	1.66935154039413e-05	2.2023642380095e-05	1.45791721946028e-05	7.70787166393679e-05	8.83782589482987e-05
CTBP2	1.00977461830519e-05	8.82304933408035e-06	3.82748072274613e-05	8.22787934637726e-06	4.17337885098533e-05	6.60709271402851e-05	0.000189529238529836	0.000751517487233838	8.83782589482987e-05
ZNF428	0.000661402374989902	0.000388214170699535	0.000138378149206975	0.000205696983659432	0.000467418431310357	6.05650165452613e-05	0.000408216821448878	0.000231236149918104	8.83782589482987e-05
UBE2B	0.000429154212779708	0.000317629776026893	0.000179597172375011	0.000238608501044941	0.000350563823482768	0.000506543774742186	0.000189529238529836	0.00019269679159842	0.000530269553689792
NFIC	0.000267590273850876	7.05843946726428e-05	7.36053985143486e-05	4.11393967318863e-05	0.000100161092423648	5.50591059502376e-05	2.91583443892056e-05	9.63483957992099e-05	0.000176756517896597
KIF5B	0.000393812101139026	0.000719078520727549	0.000220816195543046	0.00027152001843045	0.000400644369694592	0.000209224602610903	0.000437375165838084	0.000269775508237788	0.000353513035793195
ACSM3	9.59285887389935e-05	2.20576233352009e-05	8.83264782172184e-06	8.22787934637726e-06	8.34675770197067e-06	1.65177317850713e-05	2.91583443892056e-05	1.9269679159842e-05	8.83782589482987e-05
CNIH4	0.000146417319654253	0.000172049462014567	8.53822622766444e-05	0.000106962431502904	0.000158588396337443	0.000622167897237685	0.00010205420536222	9.63483957992099e-05	0.000176756517896597
USP8	0.000121172954196623	0.000101465067341924	4.41632391086092e-05	0.000164557586927545	0.000191975427145325	4.40472847601901e-05	0.00010205420536222	5.7809037479526e-05	8.83782589482987e-05
MGMT	0.000343323370223766	0.000374979596698415	0.000300310025938542	0.000255064259737695	0.000325523550376856	0.000137647764875594	0.000422795993643481	0.000134887754118894	0.000176756517896597
ICOS	0.000141368446562727	0.000202930134683848	8.83264782172184e-06	8.22787934637726e-06	4.17337885098533e-05	1.10118211900475e-05	1.45791721946028e-05	3.8539358319684e-05	8.83782589482987e-05
NOC4L	0.000100977461830519	0.000229399282686089	5.2995886930331e-05	9.87345521565272e-05	5.84273039137947e-05	2.75295529751188e-05	5.83166887784112e-05	0.000154157433278736	0.000176756517896597
NDUFA10	0.000358469989498344	0.00050291381204258	0.000206095115840176	0.00041962184666524	0.000333870308078827	0.000165177317850713	0.000291583443892056	0.000231236149918104	8.83782589482987e-05
RNF213	0.000469545197511915	0.000776428341399071	0.000406301799799204	0.00041962184666524	0.000442378158204445	0.000407437384031758	0.000860171159481565	0.000327584545717314	0.000265134776844896
N4BP2L1	0.000555376040067857	0.000269103004689451	0.000158987660790993	0.000353798811894222	0.000233709215655179	9.91063907104276e-05	0.000218687582919042	0.000134887754118894	0.000530269553689792
AKR1C3	5.04887309152597e-05	3.08806726692812e-05	2.94421594057395e-06	8.22787934637726e-06	0.00012520136552956	1.10118211900475e-05	0.00148707556384948	5.7809037479526e-05	8.83782589482987e-05
SUCLG2	0.000444300832054286	0.000388214170699535	0.000232593059305342	0.000164557586927545	0.000166935154039413	0.00013214185428057	0.000204108410724439	1.9269679159842e-05	0.000176756517896597
MRPL51	0.00041400759350513	0.000445563991371058	0.000379803856334039	0.0003620266912406	0.000884756316408891	0.00030833099332133	0.000495691854616495	0.000366123904036998	0.000353513035793195
KLRC1	5.04887309152597e-06	5.29382960044821e-05	2.94421594057395e-06	1.64557586927545e-05	0.000133548123231531	1.10118211900475e-05	0.000379058477059673	1.9269679159842e-05	8.83782589482987e-05
DGUOK	0.000595767024800065	0.000842601211404674	0.000294421594057395	0.000584179433592786	0.000534192492926123	0.000374401920461616	0.00036447930486507	0.00038539358319684	0.000265134776844896
ASB8	0.000217101542935617	0.000149991838679366	5.88843188114789e-05	0.000106962431502904	0.000158588396337443	0.000385413741651663	0.00026242509950285	1.9269679159842e-05	0.000265134776844896
FADS1	1.00977461830519e-05	8.82304933408035e-06	0.000141322365147549	3.29115173855091e-05	2.5040273105912e-05	1.65177317850713e-05	1.45791721946028e-05	5.7809037479526e-05	0.000176756517896597
RGS16	1.51466192745779e-05	3.97037220033616e-05	2.94421594057395e-06	6.58230347710181e-05	1.66935154039413e-05	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
GIMAP2	0.000918894902657727	0.000542617534045942	0.000267923650592229	0.000106962431502904	0.000550886008330064	0.000258777797966117	0.000422795993643481	7.70787166393679e-05	0.000176756517896597
ELP6	0.000111075208013571	0.000119111166010085	2.06095115840176e-05	0.000172785466273923	0.000108507850125619	4.95531953552138e-05	0.000772696126313948	0.000115618074959052	8.83782589482987e-05
TBPL1	0.000151466192745779	0.000189695560682728	7.36053985143486e-05	0.000164557586927545	0.000550886008330064	8.25886589253564e-05	0.000160370894140631	5.7809037479526e-05	0.000353513035793195
ARL6IP5	0.00160554164310526	0.00198518610016808	0.000615341131579955	0.000970889762872517	0.00175281911741384	0.000787345215088397	0.00119549211995743	0.000520281337315734	0.00141405214317278
DNAJC8	0.000540229420793279	0.000599967354717464	0.000244369923067637	0.000666458227056558	0.000509152219820211	0.000258777797966117	0.0005248501990057	0.0013296078620291	0.000265134776844896
NPRL2	0.000106026334922045	0.000136757264678245	3.23863753463134e-05	9.87345521565272e-05	0.000183628669443355	6.60709271402851e-05	0.000772696126313948	7.70787166393679e-05	8.83782589482987e-05
SIK1	9.59285887389935e-05	8.82304933408035e-05	0.00020903933178075	0.000115190310849282	3.33870308078827e-05	0.000121130033090523	7.2895860973014e-05	7.70787166393679e-05	8.83782589482987e-05
EFCAB14	0.000166612812020357	0.000132345740011205	4.41632391086092e-05	9.87345521565272e-05	0.000166935154039413	0.00030833099332133	5.83166887784112e-05	9.63483957992099e-05	8.83782589482987e-05
IL7R	0.00323632765166815	0.00387331865766127	0.000167820308612715	0.000337343053201468	0.00245394676437938	0.00013214185428057	0.000320741788281261	0.000250505829077946	0.000265134776844896
SPI1	4.03909847322078e-05	4.85267713374419e-05	0.00153982493692017	0.000370254570586977	0.000108507850125619	0.00228495289693486	8.74750331676167e-05	0.00134887754118894	0.000795404330534688
MRPL9	0.000393812101139026	0.000361745022697294	8.83264782172184e-05	0.000329115173855091	0.000408991127396563	0.00026428370856114	0.000247845927308247	0.000250505829077946	0.000176756517896597
SURF6	6.05864770983117e-05	0.00025145690602129	1.47210797028697e-05	5.75951554246409e-05	6.67740616157654e-05	3.85413741651663e-05	4.37375165838084e-05	3.8539358319684e-05	8.83782589482987e-05
IFI6	0.000918894902657727	0.00163667565147191	0.00255263522047761	0.000526584278168145	0.000918143347216774	0.00149760768184646	0.000845591987286962	0.00262067636573851	8.83782589482987e-05
ING5	7.57330963728896e-05	8.38189686737633e-05	2.64979434651655e-05	4.93672760782636e-05	3.33870308078827e-05	2.75295529751188e-05	0.000539429371200303	1.9269679159842e-05	8.83782589482987e-05
CCND3	0.00181759431294935	0.00143374551678806	0.000373915424452891	0.00096266188352614	0.00181124642132764	0.000423955115816829	0.00190987155749297	0.000520281337315734	0.00194432169686257
IDI1	0.00043925195896276	0.000277926054023531	0.00011188020574181	0.000320887294508713	0.000300483277270944	0.00013214185428057	0.000247845927308247	0.000115618074959052	8.83782589482987e-05
NPHP3	6.56353501898376e-05	6.61728700056026e-05	1.47210797028697e-05	1.64557586927545e-05	0.000283789761867003	1.65177317850713e-05	4.37375165838084e-05	1.9269679159842e-05	8.83782589482987e-05
ADD1	0.000156515065837305	0.000132345740011205	0.000117768637622958	0.000370254570586977	0.000183628669443355	0.000341366456891473	0.000320741788281261	0.000115618074959052	8.83782589482987e-05
TMED5	0.000151466192745779	0.000211753184017928	0.00023848149118649	0.000148101828234791	0.000233709215655179	0.000126635943685546	0.000189529238529836	0.000173427112438578	0.000176756517896597
PDCD2L	6.56353501898376e-05	0.000180872511348647	2.06095115840176e-05	9.05066728101499e-05	5.84273039137947e-05	2.75295529751188e-05	4.37375165838084e-05	5.7809037479526e-05	8.83782589482987e-05
SLC25A12	3.02932385491558e-05	0.000172049462014567	5.88843188114789e-06	2.46836380391318e-05	6.67740616157654e-05	2.2023642380095e-05	7.2895860973014e-05	3.8539358319684e-05	8.83782589482987e-05
GMPPA	0.000348372243315292	6.17613453385625e-05	5.5940102870905e-05	8.22787934637726e-05	5.0080546211824e-05	8.80945695203801e-05	0.00010205420536222	3.8539358319684e-05	0.000265134776844896
DEXI	0.000176710558203409	0.000172049462014567	2.35537275245916e-05	0.000436077605357995	0.000158588396337443	3.85413741651663e-05	7.2895860973014e-05	5.7809037479526e-05	8.83782589482987e-05
NFE2L2	0.000186808304386461	0.000141168789345286	8.53822622766444e-05	0.000148101828234791	0.000542539250628094	7.15768377353089e-05	8.74750331676167e-05	0.000154157433278736	0.000176756517896597
IL16	0.000464496324420389	0.000480856188707379	0.000132489717325828	0.000468989122743504	0.000792941981687214	0.000148659586065641	0.000306162616086659	0.000269775508237788	8.83782589482987e-05
KRT1	5.04887309152597e-05	0.000176460986681607	2.94421594057395e-06	1.64557586927545e-05	1.66935154039413e-05	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
EIF1AY	0.000348372243315292	0.000397037220033616	7.94938303954965e-05	0.000543040036860899	0.00025040273105912	0.000479014221767067	0.000204108410724439	0.000134887754118894	0.000265134776844896
RTFDC1	0.000459447451328863	0.000374979596698415	0.000329752185344282	0.000814560055291349	0.000442378158204445	0.000357884188676544	0.000568587715589509	0.00048174197899605	0.000441891294741494
BUB3	0.000590718151708539	0.000679374798724187	0.000167820308612715	0.000493672760782636	0.000659393858455683	0.000143153675470618	0.000976804537038387	0.000269775508237788	8.83782589482987e-05
LAS1L	0.000121172954196623	7.05843946726428e-05	5.00516709897571e-05	9.05066728101499e-05	8.34675770197067e-05	0.000104612301305451	0.000145791721946028	5.7809037479526e-05	8.83782589482987e-05
SEPW1	0.000928992648840779	0.000732313094728669	0.000315031105641412	0.000213924863005809	0.000575926281435976	0.000352378278081521	0.000758116954119345	0.000211966470758262	0.000353513035793195
FGFR1OP2	0.000535180547701753	0.000529382960044821	0.000117768637622958	0.000427849726011618	0.000333870308078827	0.000126635943685546	0.000320741788281261	0.000115618074959052	0.000353513035793195
NAT14	2.52443654576299e-05	1.32345740011205e-05	2.94421594057395e-06	8.22787934637726e-06	8.34675770197067e-06	2.2023642380095e-05	1.45791721946028e-05	5.7809037479526e-05	8.83782589482987e-05
ZBTB32	1.00977461830519e-05	8.82304933408035e-06	2.94421594057395e-06	8.22787934637726e-05	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
IFIT5	0.000126221827288149	0.000123522690677125	2.64979434651655e-05	0.000205696983659432	8.34675770197067e-05	2.75295529751188e-05	0.000131212549751425	7.70787166393679e-05	8.83782589482987e-05
